"longitude","latitude","c_tot_top","c_tot_bottom","ca_top","ca_bottom","clay_tot_psa_top","clay_tot_psa_bottom","db_od_top","db_od_bottom","ecec_f_top","ecec_f_bottom","fe_top","fe_bottom","k_top","k_bottom","mg_top","mg_bottom","n_tot_ncs_top","n_tot_ncs_bottom","oc_top","oc_bottom","p_top","p_bottom","ph_h2o_top","ph_h2o_bottom","s_top","s_bottom","sand_tot_psa_top","sand_tot_psa_bottom","silt_tot_psa_top","silt_tot_psa_bottom","texture_class_top","texture_class_bottom","SOM_top","SOM_bottom","PWP_top","PWP_bottom","FC_top","FC_bottom","SWS_top","SWS_bottom","B_0_30","Cu_0_30","K_0_30","Mn_0_30","N_0_30","P_0_30","Ptot_0_30","province","district","AEZ","alt","slope","TPI","TRI","N","P","K","refY","Yield_pred"
29.5517,-2.81,25.7999992370605,21.7999992370605,346,258,37.2000007629395,39.4000015258789,115.099998474121,118.5,7.80000019073486,7.59999990463257,114.199996948242,44.2000007629395,113,67,90,66,67126,16085,23.6000003814697,16.3999996185303,7.40000009536743,6.69999980926514,5.28000020980835,5.26999998092651,8.60000038146973,5.44000005722046,40,38.0999984741211,21.9799995422363,21.8400001525879,"clay loam","sandy clay",4.72000026702881,3.27999997138977,23.948278427124,24.5699806213379,36.7749557495117,37.1592025756836,48.9731254577637,47.418701171875,26,175,154,41,2870,718,438,"Amajyepfo","Nyaruguru","Congo-Nile watershed divide",2008,10.5420488387664,12.25,18.75,70,10,0,"Medium",18.5929502231705
29.5517,-2.81,25.7999992370605,21.7999992370605,346,258,37.2000007629395,39.4000015258789,115.099998474121,118.5,7.80000019073486,7.59999990463257,114.199996948242,44.2000007629395,113,67,90,66,67126,16085,23.6000003814697,16.3999996185303,7.40000009536743,6.69999980926514,5.28000020980835,5.26999998092651,8.60000038146973,5.44000005722046,40,38.0999984741211,21.9799995422363,21.8400001525879,"clay loam","sandy clay",4.72000026702881,3.27999997138977,23.948278427124,24.5699806213379,36.7749557495117,37.1592025756836,48.9731254577637,47.418701171875,26,175,154,41,2870,718,438,"Amajyepfo","Nyaruguru","Congo-Nile watershed divide",2008,10.5420488387664,12.25,18.75,70,10,0,"High",30.2440359269386
29.5517,-2.81,25.7999992370605,21.7999992370605,346,258,37.2000007629395,39.4000015258789,115.099998474121,118.5,7.80000019073486,7.59999990463257,114.199996948242,44.2000007629395,113,67,90,66,67126,16085,23.6000003814697,16.3999996185303,7.40000009536743,6.69999980926514,5.28000020980835,5.26999998092651,8.60000038146973,5.44000005722046,40,38.0999984741211,21.9799995422363,21.8400001525879,"clay loam","sandy clay",4.72000026702881,3.27999997138977,23.948278427124,24.5699806213379,36.7749557495117,37.1592025756836,48.9731254577637,47.418701171875,26,175,154,41,2870,718,438,"Amajyepfo","Nyaruguru","Congo-Nile watershed divide",2008,10.5420488387664,12.25,18.75,70,10,0,"Very high",36.0921350136862
29.5617,-2.81,24.1000003814697,20.2000007629395,328,235,36.7999992370605,39.0999984741211,114.900001525879,118.5,7.80000019073486,7.40000009536743,111.099998474121,43.2000007629395,110,64,89,65,54971,11250,22.7000007629395,15.6999998092651,7.40000009536743,6.69999980926514,5.32999992370605,5.32000017166138,8.39999961853027,5.46000003814697,42,39.5999984741211,21.3500003814697,21.1800003051758,"clay loam","sandy clay",4.53999996185303,3.1399998664856,23.7298812866211,24.3953800201416,36.351448059082,36.8438415527344,48.3654327392578,46.9719657897949,27,184,148,44,2591,776,437,"Amajyepfo","Nyaruguru","Congo-Nile watershed divide",1969,4.16923197749131,14.75,16,80,10,0,"Very low",15.8521036003895
29.5617,-2.81,24.1000003814697,20.2000007629395,328,235,36.7999992370605,39.0999984741211,114.900001525879,118.5,7.80000019073486,7.40000009536743,111.099998474121,43.2000007629395,110,64,89,65,54971,11250,22.7000007629395,15.6999998092651,7.40000009536743,6.69999980926514,5.32999992370605,5.32000017166138,8.39999961853027,5.46000003814697,42,39.5999984741211,21.3500003814697,21.1800003051758,"clay loam","sandy clay",4.53999996185303,3.1399998664856,23.7298812866211,24.3953800201416,36.351448059082,36.8438415527344,48.3654327392578,46.9719657897949,27,184,148,44,2591,776,437,"Amajyepfo","Nyaruguru","Congo-Nile watershed divide",1969,4.16923197749131,14.75,16,80,10,0,"Low",19.1388016584013
29.5617,-2.81,24.1000003814697,20.2000007629395,328,235,36.7999992370605,39.0999984741211,114.900001525879,118.5,7.80000019073486,7.40000009536743,111.099998474121,43.2000007629395,110,64,89,65,54971,11250,22.7000007629395,15.6999998092651,7.40000009536743,6.69999980926514,5.32999992370605,5.32000017166138,8.39999961853027,5.46000003814697,42,39.5999984741211,21.3500003814697,21.1800003051758,"clay loam","sandy clay",4.53999996185303,3.1399998664856,23.7298812866211,24.3953800201416,36.351448059082,36.8438415527344,48.3654327392578,46.9719657897949,27,184,148,44,2591,776,437,"Amajyepfo","Nyaruguru","Congo-Nile watershed divide",1969,4.16923197749131,14.75,16,80,10,0,"Medium",18.9164876588646
29.5617,-2.81,24.1000003814697,20.2000007629395,328,235,36.7999992370605,39.0999984741211,114.900001525879,118.5,7.80000019073486,7.40000009536743,111.099998474121,43.2000007629395,110,64,89,65,54971,11250,22.7000007629395,15.6999998092651,7.40000009536743,6.69999980926514,5.32999992370605,5.32000017166138,8.39999961853027,5.46000003814697,42,39.5999984741211,21.3500003814697,21.1800003051758,"clay loam","sandy clay",4.53999996185303,3.1399998664856,23.7298812866211,24.3953800201416,36.351448059082,36.8438415527344,48.3654327392578,46.9719657897949,27,184,148,44,2591,776,437,"Amajyepfo","Nyaruguru","Congo-Nile watershed divide",1969,4.16923197749131,14.75,16,80,10,0,"High",30.7198131222672
29.5617,-2.81,24.1000003814697,20.2000007629395,328,235,36.7999992370605,39.0999984741211,114.900001525879,118.5,7.80000019073486,7.40000009536743,111.099998474121,43.2000007629395,110,64,89,65,54971,11250,22.7000007629395,15.6999998092651,7.40000009536743,6.69999980926514,5.32999992370605,5.32000017166138,8.39999961853027,5.46000003814697,42,39.5999984741211,21.3500003814697,21.1800003051758,"clay loam","sandy clay",4.53999996185303,3.1399998664856,23.7298812866211,24.3953800201416,36.351448059082,36.8438415527344,48.3654327392578,46.9719657897949,27,184,148,44,2591,776,437,"Amajyepfo","Nyaruguru","Congo-Nile watershed divide",1969,4.16923197749131,14.75,16,80,10,0,"Very high",37.6970586176256
29.5717,-2.81,23.5,19.6000003814697,356,244,36.2000007629395,38.7999992370605,114.900001525879,118.800003051758,7.69999980926514,7.5,107.800003051758,42.5,109,61,94,68,49718,7761,22,14.8000001907349,7.30000019073486,6.59999990463257,5.36999988555908,5.34000015258789,8.19999980926514,5.23999977111816,42.5999984741211,39.9000015258789,20.4599990844727,20.2199993133545,"clay loam","sandy clay",4.40000009536743,2.96000003814697,23.3789100646973,24.1792068481445,35.9757804870605,36.6040229797363,48.1400375366211,46.7111053466797,26,192,149,44,2388,703,442,"Amajyepfo","Nyaruguru",NA,1814,8.74194083054405,1.25,10.25,90,10,0,"Very low",15.1220202053997
29.5717,-2.81,23.5,19.6000003814697,356,244,36.2000007629395,38.7999992370605,114.900001525879,118.800003051758,7.69999980926514,7.5,107.800003051758,42.5,109,61,94,68,49718,7761,22,14.8000001907349,7.30000019073486,6.59999990463257,5.36999988555908,5.34000015258789,8.19999980926514,5.23999977111816,42.5999984741211,39.9000015258789,20.4599990844727,20.2199993133545,"clay loam","sandy clay",4.40000009536743,2.96000003814697,23.3789100646973,24.1792068481445,35.9757804870605,36.6040229797363,48.1400375366211,46.7111053466797,26,192,149,44,2388,703,442,"Amajyepfo","Nyaruguru",NA,1814,8.74194083054405,1.25,10.25,90,10,0,"Low",18.2735936775
29.5717,-2.81,23.5,19.6000003814697,356,244,36.2000007629395,38.7999992370605,114.900001525879,118.800003051758,7.69999980926514,7.5,107.800003051758,42.5,109,61,94,68,49718,7761,22,14.8000001907349,7.30000019073486,6.59999990463257,5.36999988555908,5.34000015258789,8.19999980926514,5.23999977111816,42.5999984741211,39.9000015258789,20.4599990844727,20.2199993133545,"clay loam","sandy clay",4.40000009536743,2.96000003814697,23.3789100646973,24.1792068481445,35.9757804870605,36.6040229797363,48.1400375366211,46.7111053466797,26,192,149,44,2388,703,442,"Amajyepfo","Nyaruguru",NA,1814,8.74194083054405,1.25,10.25,90,10,0,"Medium",19.5094131867711
29.5717,-2.81,23.5,19.6000003814697,356,244,36.2000007629395,38.7999992370605,114.900001525879,118.800003051758,7.69999980926514,7.5,107.800003051758,42.5,109,61,94,68,49718,7761,22,14.8000001907349,7.30000019073486,6.59999990463257,5.36999988555908,5.34000015258789,8.19999980926514,5.23999977111816,42.5999984741211,39.9000015258789,20.4599990844727,20.2199993133545,"clay loam","sandy clay",4.40000009536743,2.96000003814697,23.3789100646973,24.1792068481445,35.9757804870605,36.6040229797363,48.1400375366211,46.7111053466797,26,192,149,44,2388,703,442,"Amajyepfo","Nyaruguru",NA,1814,8.74194083054405,1.25,10.25,90,10,0,"High",31.0719833541453
